Topic,Count,Name,Representation,Representative_Docs
514,17,514_vontade_liberdade_de_,"['vontade', 'liberdade', 'de', '', '', '', '', '', '', '']","['Vontade de liberdade', 'Vontade de Liberdade', 'Vontade de Liberdade']"
515,17,515_topic_suggestions_sugestões_are,"['topic', 'suggestions', 'sugestões', 'are', 'here', 'meus', 'the', 'de', 'aqui', 'tópicos']","['Here are 5 topic suggestions:', 'Here are 5 topic suggestions:', 'Here are 5 topic suggestions:']"
516,17,516_desilusões_outra_outro_com,"['desilusões', 'outra', 'outro', 'com', 'após', 'pessoa', 'em', 'desilusão', 'ruptura', 'relacionamento']","['Relacionamentos e Desilusões', 'Relacionamentos e Desilusões', 'Desilusão com a outra pessoa']"
517,17,517_rejeição_rejeito_17_aceitação,"['rejeição', 'rejeito', '17', 'aceitação', 'medo', 'por', 'sofrimento', 'do', 'busca', '']","['* Sofrimento por rejeição', 'Sofrimento por rejeição', 'Sofrimento por rejeição']"
518,17,518_pela_luta_sede_lutando,"['pela', 'luta', 'sede', 'lutando', 'liberdade', 'por', '', '', '', '']","['• Luta pela liberdade', '• Luta pela liberdade', '* Luta pela liberdade']"
519,17,519_dificuldade_comunicação_falha_de,"['dificuldade', 'comunicação', 'falha', 'de', 'relação', 'em', '', '', '', '']","['Dificuldade de comunicação', 'Dificuldade de comunicação', 'Dificuldade de Comunicação']"
520,17,520_infidelidade_traição_extinto_corrupção,"['infidelidade', 'traição', 'extinto', 'corrupção', 'culpa', 'fogo', 'ressentimento', 'relação', 'da', '']","['Infidelidade e Traição', '• Traição e Infidelidade', 'Infidelidade e Traição']"
521,17,521_bebida_festa_festividade_beber,"['bebida', 'festa', 'festividade', 'beber', 'vontade', 'de', '', '', '', '']","['Bebida e Festa', 'Bebida e Festa', 'Bebida e Festa']"
522,17,522_ciúmes_ciúme_secreto_amorosos,"['ciúmes', 'ciúme', 'secreto', 'amorosos', 'fogo', 'romance', 'amor', 'relação', 'paixão', 'de']","['• Amor e ciúmes', '• Amor e ciúmes', 'Amor e ciúmes']"
523,17,523_proximidade_intimidade_calor_físico,"['proximidade', 'intimidade', 'calor', 'físico', 'contato', 'conexão', 'companhia', 'convivência', 'aproximação', 'busca']","['5. Intimidade e proximidade', 'Intimidade e proximidade', '• Busca por proximidade']"
524,17,524_interno_internos_externalizados_conflito,"['interno', 'internos', 'externalizados', 'conflito', 'confliktos', 'conflitos', 'disputas', 'conflicto', '', '']","['Conflito interno', '• Conflito interno', 'Conflito interno']"
525,17,525_autenticidade_verdade_pela_sinceridade,"['autenticidade', 'verdade', 'pela', 'sinceridade', 'busca', 'liberdade', 'libertação', 'luta', 'por', '']","['• Busca por liberdade e autenticidade', '5. Busca pela liberdade e autenticidade', '• Busca pela liberdade e autenticidade']"
526,17,526_destino_reflexões_sobre_como,"['destino', 'reflexões', 'sobre', 'como', 'vida', 'perguntas', 'reflexão', 'um', '', '']","['* Reflexões sobre a vida e o destino', '• Reflexões sobre a vida e o destino', '* Reflexões sobre a vida e o destino']"
527,17,527_assunto_corrigir_mudar_circunstâncias,"['assunto', 'corrigir', 'mudar', 'circunstâncias', 'frente', 'seguir', 'ajustamento', 'mudanças', 'recomeço', 'às']","['• Vontade de mudar ou se corrigir', '• Vontade de mudar e seguir em frente', '• Ajustamento às circunstâncias']"
528,17,528_sentir_mal_razões_decepção,"['sentir', 'mal', 'razões', 'decepção', 'desapontamento', 'insatisfação', 'para', 'desilusão', 'sofrimento', 'se']","['Sofrimento e decepção', 'Sofrimento e decepção', 'Razões para se sentir mal']"
529,17,529_traição_decepção_desilusão_,"['traição', 'decepção', 'desilusão', '', '', '', '', '', '', '']","['Traição e decepção', '• Traição e decepção', '• Traição e decepção']"
530,17,530_tóxicos_tóxicas_tóxico_relações,"['tóxicos', 'tóxicas', 'tóxico', 'relações', 'química', 'impossíveis', 'tóxica', 'atração', 'relacionamentos', 'relação']","['Relacionamentos Tóxicos', 'Relacionamentos tóxicos', '• Relacionamentos Tóxicos']"
531,17,531_tumultuada_relação_conflituosa_recente,"['tumultuada', 'relação', 'conflituosa', 'recente', 'termo', 'final', 'confusão', '', '', '']","['Relação tumultuada', '* Relação tumultuada', '• Relação tumultuada']"
532,17,532_desacordo_conflito__,"['desacordo', 'conflito', '', '', '', '', '', '', '', '']","['• Conflito e desacordo', '• Conflito e desacordo', '• Conflito e desacordo']"
533,17,533_solidão_choro_miséria_intensos,"['solidão', 'choro', 'miséria', 'intensos', 'isolamento', 'desespero', 'desesperança', 'sentimentos', 'tristeza', 'de']","['Desespero e solidão', 'Desespero e solidão', 'Solidão e desespero']"
534,17,534_dependência_emocional_pertencimento_paixão,"['dependência', 'emocional', 'pertencimento', 'paixão', '', '', '', '', '', '']","['5. Dependência emocional', '• Dependência emocional', '• Dependência emocional']"
535,17,535_vs_paixão_versus_amizade,"['vs', 'paixão', 'versus', 'amizade', 'no', 'segurança', 'relacionamento', 'paz', 'relacionamentos', '']","['• Paixão e amizade', '• Amizade vs Paixão', '• Amizade vs. Paixão']"
536,17,536_lembranças_lembrança_regret_19,"['lembranças', 'lembrança', 'regret', '19', 'saudades', 'recordações', 'luto', 'passado', 'saudade', 'memória']","['Saudade e lembranças', 'Saudade e lembranças', 'Saudade e lembranças']"
537,17,537_desastre_desamor_catástrofe_fracasso,"['desastre', 'desamor', 'catástrofe', 'fracasso', 'misérias', 'miséria', 'abandono', 'recuperação', '10', 'despeito']","['10. Desastre ou catástrofe', 'Desastre e Recuperação', '• Desastre pessoal']"
538,17,538_libertinagem_celebración_festa_festas,"['libertinagem', 'celebración', 'festa', 'festas', 'libertação', 'liberdade', '', '', '', '']","['Celebración e liberdade', 'Libertinagem e Festa', 'Festa e libertinagem']"
539,17,539_futuro_presente_incerto_perguntas,"['futuro', 'presente', 'incerto', 'perguntas', 'melhor', 'acreditar', 'sobre', 'incerteza', 'incertezas', 'reflexões']","['6. Incerteza sobre o futuro', '• Incerteza sobre o futuro', '3. Reflexão sobre o futuro']"
540,17,540_oração_espiritual_ajuda_divina,"['oração', 'espiritual', 'ajuda', 'divina', 'espiritualidade', 'intercessão', 'fé', 'salvação', 'estado', 'espírito']","['• Fé e oração', 'Busca espiritual e ajuda divina', '• Oração e ajuda divina']"
541,17,541_proximidade_reunião_amizade_sensualidade,"['proximidade', 'reunião', 'amizade', 'sensualidade', 'desejo', 'relacionamento', 'busca', 'de', 'vontade', '']","['• Amizade e proximidade', '• Amizade e proximidade', '* Amizade e proximidade']"
542,17,542_decepção_desilusões_encanto_desapontamentos,"['decepção', 'desilusões', 'encanto', 'desapontamentos', 'desapontamento', 'decepções', 'desilusão', 'infelicidade', 'perda', 'de']","['Desilusão e decepção', 'Desilusão e decepção', 'Desilusão e decepção']"
543,17,543_ou_perda_dor_por,"['ou', 'perda', 'dor', 'por', 'sofrimento', 'amor', 'amorosa', 'de', '', '']","['Sofrimento por amor ou perda', 'Sofrimento por amor ou perda', 'Sofrimento por amor ou perda']"
544,16,544_desconfiança_insegurança_em_insecurities,"['desconfiança', 'insegurança', 'em', 'insecurities', 'nas', 'relacionamentos', 'confiança', 'relações', 'dúvida', 'sobre']","['• Desconfiança em relacionamentos', '* Desconfiança em relacionamentos', '• Desconfiança em relacionamentos']"
545,16,545_libertar_libertinagem_solteirismo_se,"['libertar', 'libertinagem', 'solteirismo', 'se', 'indecência', 'permissividade', 'vontade', 'viver', 'de', '']","['• Vontade de se libertar', '• Vontade de se libertar', '• Vontade de se libertar']"
546,16,546_perder_controle_perderam_situação,"['perder', 'controle', 'perderam', 'situação', 'perda', 'de', 'da', '', '', '']","['3. Perder o controle', 'Perder o controle', 'Perder o controle']"
547,16,547_longeza_pena_saudade_passado,"['longeza', 'pena', 'saudade', 'passado', 'sobre', 'reflexão', '', '', '', '']","['• Longeza e saudade', '• Longeza e saudade', '• Longeza e saudade']"
548,16,548_autoaceitação_autoafirmação_autocriação_autodescrição,"['autoaceitação', 'autoafirmação', 'autocriação', 'autodescrição', 'afirmação', 'busca', 'superação', 'interior', 'auto', 'luta']","['• Busca por autoaceitação', 'Busca por autoaceitação', '• Busca por autoaceitação']"
549,16,549_penas_sofredor_caso_malogrados,"['penas', 'sofredor', 'caso', 'malogrados', 'desastroso', 'forçado', '14', '12', 'amores', 'desesperado']","['Penas de amor', 'Penas de amor', 'Penas de Amor']"
550,16,550_juventude_juvenil_rebelde_rebeldia,"['juventude', 'juvenil', 'rebelde', 'rebeldia', 'jovem', 'rebelião', 'infância', 'liberdade', 'libertação', '']","['• Juventude e liberdade', 'Juventude e liberdade', '• Juventude e Liberdade']"
551,16,551_infelicidade_imperfeição_invisibilidade_inconsequência,"['infelicidade', 'imperfeição', 'invisibilidade', 'inconsequência', 'humana', 'incompatibilidade', 'amadurecimento', 'falibilidade', 'inseparabilidade', 'desencanto']","['Infelicidade', '• Infelicidade', 'Infelicidade']"
552,16,552_viver_experimentar_vivenciar_vontade,"['viver', 'experimentar', 'vivenciar', 'vontade', 'conectar', 'superar', 'de', 'se', '', '']","['Vontade de Viver', 'Vontade de Viver', 'Vontade de Viver']"
553,16,553_problemas_problema_relacionamento_na,"['problemas', 'problema', 'relacionamento', 'na', 'uma', 'relação', 'em', 'do', 'de', 'relacionamentos']","['• Problemas de relacionamento', '2. Problemas de relacionamento', '• Problemas de relacionamento']"
554,16,554_suas_escolhas_as_decisões,"['suas', 'escolhas', 'as', 'decisões', 'escolher', 'sobre', 'prioridades', 'refletir', 'reflexão', 'vida']","['• Reflexão sobre a vida e suas escolhas', '• Reflexão sobre a vida e suas escolhas', '• Reflexão sobre a vida e suas escolhas']"
555,16,555_desespero_desilusão__,"['desespero', 'desilusão', '', '', '', '', '', '', '', '']","['• Desilusão e desespero', '• Desilusão e desespero', '• Desilusão e desespero']"
556,16,556_rejeição_expulsão_sombreament_rejeições,"['rejeição', 'expulsão', 'sombreament', 'rejeições', 'desacreditamento', '18', 'saída', '10', 'despeito', 'situação']","['Rejeição e Desânimo', 'Rejeição e Desapego', 'Rejeição e Desapego']"
557,16,557_adaptações_adaptação_adaptar_mudanças,"['adaptações', 'adaptação', 'adaptar', 'mudanças', 'conformismo', 'dificuldade', 'para', 'se', 'mudança', 'dificuldades']","['• Mudanças e adaptações', '• Mudanças e adaptações', '• Mudanças e adaptações']"
558,16,558_desilusão_perda__,"['desilusão', 'perda', '', '', '', '', '', '', '', '']","['2. Desilusão e perda', '• Desilusão e perda', 'Desilusão e perda']"
559,16,559_ciúmes_ciúme_infidelidade_,"['ciúmes', 'ciúme', 'infidelidade', '', '', '', '', '', '', '']","['Infidelidade e ciúmes', '• Infidelidade e ciúmes', '• Infidelidade e ciúmes']"
560,16,560_recordações_passado_do_suas,"['recordações', 'passado', 'do', 'suas', 'lembranças', '', '', '', '', '']","['• Recordações do passado', '• Recordações do passado', '• Recordações do passado']"
561,16,561_reconciliação_perdão__,"['reconciliação', 'perdão', '', '', '', '', '', '', '', '']","['Perdão e Reconciliação', 'Perdão e reconciliação', 'Perdão e reconciliação']"
562,16,562_conexão_afiliação_estabelecer_sozinhedade,"['conexão', 'afiliação', 'estabelecer', 'sozinhedade', 'conectividade', 'vínculos', 'incessante', 'encontro', 'busca', 'procura']","['• Busca por conexão', '• Busca por conexão', '• Busca por conexão']"
563,16,563_deslumbramento_irresistível_lazer_brilho,"['deslumbramento', 'irresistível', 'lazer', 'brilho', 'preciosos', 'inesquecível', 'encantamento', 'intenso', 'fascinação', 'desperdício']","['Deslumbramento', '• Deslumbramento com alguém', '* Deslumbramento com alguém']"
564,16,564_oportunidades_tempo_desperdício_dinheiro,"['oportunidades', 'tempo', 'desperdício', 'dinheiro', 'priorização', 'oportunidade', 'perder', 'perda', 'de', 'problemas']","['Perda de tempo e oportunidades', '• Perda de tempo e oportunidades', 'Perda de tempo e oportunidades']"
565,16,565_desiludido_decepção_desapontado_pérdida,"['desiludido', 'decepção', 'desapontado', 'pérdida', 'desapontamento', 'ressentimento', 'amoroso', 'amor', 'desilusão', 'de']","['Amor e decepção', 'Amor desiludido', 'Amor desiludido']"
566,16,566_saudades_nostalgias_envelhecimento_lembranças,"['saudades', 'nostalgias', 'envelhecimento', 'lembranças', 'sede', 'feliz', 'pena', 'nostalgia', 'reencontro', 'longeza']","['• Saudades e nostalgia', '• Saudades e nostalgia', '• Saudades e nostalgia']"
567,16,567_ameaçada_desilusão_amorosa_,"['ameaçada', 'desilusão', 'amorosa', '', '', '', '', '', '', '']","['• Desilusão', '• Desilusão', 'Desilusão ameaçada']"
568,16,568_desapego_mudança_mudanças_respostas,"['desapego', 'mudança', 'mudanças', 'respostas', 'desafio', 'desafios', 'confronto', 'confissões', 'luta', 'conflito']","['• Desapego e mudança', '• Desapego e mudança', '• Desapego e mudança']"
569,16,569_desenvolvimento_pessoal_persoal_personalizado,"['desenvolvimento', 'pessoal', 'persoal', 'personalizado', 'personal', 'desenvolvimentos', 'pessoais', '', '', '']","['Desenvolvimento pessoal', 'Desenvolvimento pessoal', 'Desenvolvimento pessoal']"
570,16,570_aventura_liberdade_busca_vontade,"['aventura', 'liberdade', 'busca', 'vontade', 'por', 'de', '', '', '', '']","['• Liberdade e aventura', '• Liberdade e Aventura', '1. Aventura e liberdade']"
571,16,571_diferente_planos_mudança_incapacidade,"['diferente', 'planos', 'mudança', 'incapacidade', 'impaciência', 'rumo', 'mudanças', 'tentativa', 'ser', 'interior']","['• Luta interior e incapacidade de mudar', '• Desilusão e mudança de planos', 'Vontade de ser diferente']"
572,15,572_on_based_topic_suggestions,"['on', 'based', 'topic', 'suggestions', 'lyrics', 'given', 'here', 'are', 'the', 'themes']","['Here are 5 topic suggestions based on the lyrics:', 'Here are 5 topic suggestions based on the lyrics:', 'Here are 5 topic suggestions based on the lyrics:']"
573,15,573_vício_dependência_doença_ou,"['vício', 'dependência', 'doença', 'ou', '', '', '', '', '', '']","['• Vício e dependência', 'Vício e dependência', 'Vício e dependência']"
574,15,574_resistência_resistir_refluxo_luta,"['resistência', 'resistir', 'refluxo', 'luta', 'descrença', 'vingança', 'vontade', 'de', '', '']","['• Resistência e luta', '• Luta e resistência', 'Luta e resistência']"
575,15,575_independência_liberdade__,"['independência', 'liberdade', '', '', '', '', '', '', '', '']","['* Liberdade e independência', '* Liberdade e independência', '* Liberdade e independência']"
576,15,576_resistência_determinação_superação_inevitável,"['resistência', 'determinação', 'superação', 'inevitável', 'exaustão', 'reação', 'ao', 'desânimo', '', '']","['• Resistência e superação', '• Resistência e superação', '• Resistência e superação']"
577,15,577_infidelidade_traição__,"['infidelidade', 'traição', '', '', '', '', '', '', '', '']","['Infidelidade e traição', 'Infidelidade e traição', 'Infidelidade e traição']"
578,15,578_desaparecimento_miséria_sobrevida_perder,"['desaparecimento', 'miséria', 'sobrevida', 'perder', 'perda', 'sofrimento', '', '', '', '']","['Perda e Sobrevida', 'Miséria e perda', 'Desaparecimento e sofrimento']"
